f1_hex_code,f2_temp_log,f3_wave_phase,f4_micro_metric,f5_sector_class,f6_launch_date,f7_power_skew,f8_bimodal_core,f9_cargo_path,f10_status_mix,f11_sync_clock,f12_spatial_coord,f13_noisy_base,f14_crew_code,f15_parity_bit,target_breach
0x39f,Temp: 44.80 C,54.35382173,45.38750169,Gamma,2027-04-28,4.953417459,-20.08257491,A-D-C-A,FALSE,14595,"(5, 19)",925,uuueuxue,916,1
0x25d,Temp: 10.85 C,8.172534575,33.52058742,Beta,2027-04-29,12.40879523,22.0743178,A-B-D-B-C,1,25402,"(3, 3)",702,zoeyyxzx,928,0
0x39c,Temp: 44.99 C,45.83006415,28.27463154,Gamma,2027-04-30,38.651444,-20.66887703,B-A-B-A,T,75283,"(6, 10)",493,ieoiiaui,99,1
0x87,Temp: 31.16 C,48.46962871,52.99053308,Gamma,2027-05-01,23.85764989,-22.9561438,B-B,TRUE,98131,"(5, 3)",882,ixoizyou,397,1
0x310,Temp: 47.56 C,16.57745402,33.89950429,Delta,2027-05-02,13.68897823,18.01282097,B,1,52723,"(7, 18)",820,yxzyaauu,880,1
0x77,Temp: 41.95 C,94.5698147,35.58408818,Alpha,2027-05-03,0.3885784521,-20.27184913,A-D-D-D-C,F,61322,"(8, 1)",896,yxzxzeii,171,0
0x1a4,Temp: 49.92 C,84.99753715,68.45128965,Delta,2027-05-04,0.1799208718,-20.16893357,C-A-B,F,56764,"(4, 7)",772,zioeyioz,148,0
0x36b,Temp: 24.03 C,66.90223373,96.19982252,Alpha,2027-05-05,2.712369293,-17.86149101,A-B-A-B-B,0,34911,"(14, 13)",630,zoaouxou,123,0
0x263,Temp: 40.69 C,46.2295561,63.72371085,Gamma,2027-05-06,16.43452355,-21.91259,D,0,29405,"(10, 18)",366,uayazzoa,112,1
0x1f3,Temp: 26.08 C,41.17655416,16.85117257,Beta,2027-05-07,0.5126499106,-24.64934661,C,0,68122,"(1, 4)",901,ayxizozy,130,0
0x2f1,Temp: 29.20 C,65.09734672,16.72694163,Delta,2027-05-08,24.42277008,-19.96598785,B,TRUE,99756,"(16, 16)",897,ozoaxaue,68,1
0x3d6,Temp: 35.10 C,54.54318694,94.67666666,Alpha,2027-05-09,78.08908079,21.01004218,D-D,T,13447,"(18, 8)",911,eyeyiazu,859,1
0x23a,Temp: 44.95 C,6.227310588,36.45888034,Gamma,2027-05-10,0.06399420432,-20.16903695,A-D-D-A-D,FALSE,63143,"(10, 16)",303,uexiyiey,,1
0xf2,Temp: 49.36 C,51.25026488,18.19396176,Alpha,2027-05-11,0.08120632739,-18.57283066,B-D-C-B,F,72906,"(11, 6)",323,yezaxiue,729,0
0xbf,Temp: 40.73 C,80.64036172,63.31496826,Alpha,2027-05-12,0.6563079418,-16.35847944,A-B-A-B,F,20662,"(1, 12)",572,auzieyzz,900,0
0x1c5,Temp: 26.71 C,45.92398776,65.50474127,Alpha,2027-05-13,2.516421882,-18.58845303,B-B-C-A-C,T,73001,"(6, 13)",587,xezxaazi,892,1
0x3a5,Temp: 26.85 C,5.195657755,67.71692899,Gamma,2027-05-14,0.2072766217,17.21608324,B,TRUE,68282,"(17, 1)",560,xeaeixeu,608,1
0x383,Temp: 39.50 C,78.62781994,33.79878048,Beta,2027-05-15,57.77799747,23.40820416,A-B-C,0,14899,"(8, 8)",502,eooyiiiu,657,1
0x33a,Temp: 19.55 C,20.13637821,11.3448509,Beta,2027-05-16,3.568697148,-19.76978061,C-B-C,T,38582,"(11, 14)",501,xuyezaxo,897,1
0x3b9,Temp: 14.42 C,25.86208349,95.88636788,Beta,2027-05-17,1.125628048,-19.30816134,C-D-A-C,FALSE,77471,"(10, 15)",209,oyzoyeei,545,0
0x96,Temp: 24.18 C,16.47063534,32.32948107,Alpha,2027-05-18,0.01346409762,-21.77830765,A,0,52213,"(7, 7)",719,aieuixee,286,0
0x2fc,Temp: 21.49 C,33.02150649,70.16633964,Gamma,2027-05-19,0.01930391316,17.75649779,D-B-D-D-A,FALSE,85871,"(10, 4)",360,zzuuuzax,5,1
0x31d,Temp: 21.85 C,75.67515057,72.89005842,Alpha,2027-05-20,2.323390987,18.46627192,B-A-B,1,93205,"(18, 10)",310,euaoxyyz,118,0
0x2a2,Temp: 19.34 C,51.93858595,64.29066012,Beta,2027-05-21,0.001665238573,20.13614454,B-B-C-A,FALSE,84081,"(19, 14)",775,ooeaaoxi,652,1
0x121,Temp: 11.68 C,20.48812742,37.84875809,Beta,2027-05-22,20.8616434,22.05753798,B-D,0,93805,"(13, 15)",398,oeoxxoao,230,1
0xe0,Temp: 10.71 C,87.78300782,34.12756659,Gamma,2027-05-23,0.6222200111,-21.00337009,A-B,1,47830,"(16, 2)",374,uuiezeya,160,1
0xf9,Temp: 49.51 C,87.9581855,63.19247716,Alpha,2027-05-24,16802.43186,20.49665029,C-A-A-A-C,0,17066,"(4, 18)",792,zeiuaxui,294,1
0x19d,Temp: 27.11 C,87.0578425,87.08251139,Delta,2027-05-25,1016.122053,20.15623547,D-C-D,F,20712,"(17, 10)",112,azoeiaua,761,0
0x29d,Temp: 25.37 C,23.87962114,94.25930187,Delta,2027-05-26,0.5802204231,-20.80047171,D-B-B-B,0,91527,"(9, 15)",876,oiaxiiuz,785,1
0x1b9,Temp: 37.19 C,45.12393442,19.42561659,Beta,2027-05-27,0.7268675482,-20.40330581,D-A-D-B,1,75365,"(12, 9)",665,yeyzxoay,186,1
0x194,Temp: 18.73 C,,23.77974652,Gamma,2027-05-28,19.82105075,17.94005545,D,FALSE,97185,"(14, 13)",190,ezueiiox,877,1
0x317,Temp: 48.00 C,77.20124763,94.08152703,Alpha,2027-05-29,165.5904928,20.09215844,D,F,40806,"(6, 19)",628,aauoaxzi,552,0
0x30d,Temp: 41.45 C,2.716742123,75.55163532,Alpha,2027-05-30,0.007342417196,17.85262268,D-B-C-C-B,TRUE,22210,"(4, 17)",799,zzoeyyoz,224,1
0x3a9,Temp: 13.58 C,6.520459126,88.58645041,Beta,2027-05-31,0.004705014632,20.16216509,D-C-D-C,TRUE,46972,"(19, 3)",489,oxxayuuz,152,0
0x372,Temp: 26.70 C,46.39313768,28.03430444,Beta,2027-06-01,0.1547252344,-19.03870412,C-D,TRUE,44136,"(14, 17)",628,xaaazzxu,140,0
0x99,Temp: 45.16 C,90.92202059,62.29514253,Alpha,2027-06-02,5.744326945,-25.07876325,A-D-A-C,TRUE,54297,"(13, 9)",835,axeeieoi,367,1
0x21f,Temp: 47.79 C,53.8701798,72.4014239,Alpha,2027-06-03,4.439850797,19.92021123,B-B-B-C,T,25945,"(1, 17)",566,eoexyoax,128,0
0x2c8,Temp: 28.70 C,49.7812508,70.5299578,Beta,2027-06-04,24.76210264,17.19152087,B-A-A-D-D,TRUE,52477,"(16, 18)",872,yoxaooyx,351,1
0x16b,Temp: 34.54 C,10.54737,46.32550049,Alpha,2027-06-05,0.02734852765,19.73163958,C-D,1,89180,"(2, 14)",863,eoeouiee,147,1
0x98,Temp: 16.68 C,65.67801047,11.37014536,Delta,2027-06-06,0.0009601398674,21.03871749,A,TRUE,80453,"(17, 3)",909,yauauuzx,285,1
0x29f,Temp: 49.65 C,82.21031606,61.88041906,Beta,2027-06-07,13.11875107,23.34672789,A-B-A-D-A,0,95404,"(2, 8)",562,xxoyaiuu,469,1
0x2cf,Temp: 19.27 C,38.04200075,32.52603699,Alpha,2027-06-08,0.08335982345,-18.8210952,C-B-B,TRUE,87413,"(2, 2)",871,yeoixuea,218,0
0x68,Temp: 47.71 C,77.56118509,50.07262791,Beta,2027-06-09,0.002345014736,-16.83514405,C-A-D,FALSE,23224,"(9, 6)",324,ueaoxyau,436,0
0xca,Temp: 35.99 C,96.44766539,95.22471034,Gamma,2027-06-10,1.545258543,-21.63367402,B-B-A-D-C,1,13052,"(12, 9)",486,zziaiiay,732,1
0x127,Temp: 34.31 C,20.37664591,45.51414327,Beta,2027-06-11,10.79979405,17.23880259,B-D-B-D-D,1,37272,"(7, 12)",209,yzoyazye,145,positive
0x369,Temp: 30.51 C,52.33296312,84.74234299,Beta,2027-06-12,0.6933839475,19.12768912,A-A-D-D-B,F,51150,"(5, 16)",836,xixzuizu,841,1
0x3d0,Temp: 19.23 C,28.71379581,26.78011391,Gamma,2027-06-13,0.253207705,-19.48475903,A-D-B,T,27316,"(5, 12)",376,eexezzai,277,1
0x3d7,Temp: 17.06 C,79.2854419,69.84898432,Delta,2027-06-14,0.6199684456,-19.86073309,B-A,0,63389,"(9, 7)",631,uyxxeezu,754,negative
0x1c1,Temp: 18.82 C,57.75933659,96.95361895,Alpha,2027-06-15,0.3289833007,21.37832891,C-B-A-B-D,1,73332,"(19, 11)",591,iizxuxzy,60,1
0x92,Temp: 17.46 C,63.45824176,19.06848598,Gamma,2027-06-16,0.01752474607,-18.63273144,D-A-D-B-B,FALSE,17240,"(12, 3)",510,oiuyuxez,610,1
0x3c6,Temp: 41.18 C,79.79141596,10.74047486,Beta,2027-06-17,0.1171802383,19.4525415,C-D-C,TRUE,78774,"(17, 7)",76,uxaeeioi,843,0
0x39a,Temp: 24.01 C,39.59704727,48.58886854,Alpha,2027-06-18,4.777128888,19.97145929,C-C-B,1,53175,"(10, 15)",693,axzeeyuz,375,1
0x397,Temp: 12.31 C,91.50900684,18.24366799,Gamma,2027-06-19,2.624881164,-20.29919592,B-B-A,FALSE,10565,"(2, 13)",794,oouzaoea,404,1
0x2f3,Temp: 48.76 C,53.30288672,76.60620712,Alpha,2027-06-20,,-20.19565435,B-C,TRUE,97298,"(4, 18)",83,iziaeyix,881,1
0x170,Temp: 45.35 C,15.79548228,91.39483108,Alpha,2027-06-21,0.05051699596,-20.87201155,D-C,T,81094,"(1, 2)",713,euoyyaou,693,0
0x1d5,Temp: 47.11 C,69.58991182,48.62786657,Gamma,2027-06-22,0.5801262734,21.68767902,C-A-C,1,26375,"(2, 4)",377,iyxezyye,114,1
0x2df,Temp: 49.80 C,79.32613504,33.02533615,Alpha,2027-06-23,0.001457263176,20.78526823,D-C,1,35710,"(3, 17)",609,uayyozxi,495,0
0xcd,Temp: 16.96 C,31.67616771,48.66189539,Delta,2027-06-24,1.708182589,-20.90717105,D-C-A,FALSE,59895,"(14, 2)",905,azxxuzue,615,0
0x301,Temp: 25.85 C,85.7179257,74.38685579,Gamma,2027-06-25,72.71684937,16.83555367,B,F,86639,"(16, 11)",507,iaeyiooe,336,1
0x2f6,Temp: 40.33 C,90.61432548,10.80582038,Delta,2027-06-26,0.01200542802,20.1004554,B-A-C-A-D,0,25174,"(13, 1)",792,aiooazeu,831,1
0x2f4,Temp: 37.84 C,27.69044874,62.46140506,Beta,2027-06-27,0.172426707,20.9590151,A-D-D-C,T,97329,"(2, 2)",486,yxyioxxu,569,1
0xdb,Temp: 16.16 C,98.35214727,64.58295995,Alpha,2027-06-28,2.684032522,-21.45788239,B-A-A-B-B,0,37597,"(5, 4)",160,xaeiaeao,285,0
0x3a2,Temp: 42.63 C,14.0711528,66.75425397,Beta,2027-06-29,42.88524826,18.61529845,C-D-D-D-C,1,84289,"(12, 3)",418,ouayxoze,129,1
0x376,Temp: 18.98 C,20.20156684,31.53996512,Beta,2027-06-30,0.260624697,-18.68192145,B,0,48397,"(10, 18)",169,zzuzzzxi,892,1
0x2bf,Temp: 18.95 C,18.42248392,73.55069238,Alpha,2027-07-01,0.1253367721,-18.85179865,A-B-C-D-D,TRUE,81854,"(10, 1)",684,ayzzoyxe,978,0
0x9d,Temp: 31.48 C,89.398971,18.13384228,Gamma,2027-07-02,0.002720962973,21.0728278,C-D-C-B-A,T,43069,"(6, 11)",716,ayeuooue,315,1
0x1bd,Temp: 33.72 C,65.42925523,27.73505995,Alpha,2027-07-03,1.363853826,-22.06776211,C,0,95687,"(2, 7)",325,yaeaxzui,960,0
0x348,Temp: 33.20 C,15.21042832,88.09483415,Beta,2027-07-04,457.7064869,19.18507979,D-C-B-D,TRUE,50274,"(18, 19)",674,aozxoxoe,598,1
0x23d,Temp: 13.66 C,44.03234184,75.74636041,Beta,2027-07-05,2.298083204,-21.81592463,B-D-C-D-A,FALSE,84237,"(4, 13)",87,yeeyxxyo,712,0
0xd8,Temp: 45.10 C,61.52980251,11.22335431,Gamma,2027-07-06,0.935347709,-20.24695962,D-A,0,82498,"(18, 13)",72,axoayexi,71,0
0x3a1,Temp: 20.62 C,8.346408499,32.10548717,Alpha,2027-07-07,2.62806263,19.75142845,D-B-C-C,T,48197,"(19, 17)",873,euaiezxi,345,1
0x37a,Temp: 15.18 C,88.24163684,29.08217699,Beta,2027-07-08,0.9672715443,-19.57723154,A,TRUE,58634,"(1, 6)",625,oauoziea,990,0
0xe2,Temp: 45.55 C,80.36035354,34.1017632,Delta,2027-07-09,0.08724429413,-21.49322273,B-C-A-A-D,0,40041,"(19, 1)",493,xueuxyai,98,0
0x1ec,Temp: 48.23 C,50.52067736,32.03281955,Beta,2027-07-10,11.82055242,-20.65115563,D,FALSE,17248,"(8, 17)",584,uaueuyee,300,1
0x2e4,Temp: 44.49 C,96.71266153,15.56484032,Beta,2027-07-11,1.968525075,24.55165086,D-B-A-A,0,95365,"(15, 18)",613,aoxuizeo,176,1
0x9d,Temp: 42.38 C,41.77609793,50.84570598,Gamma,2027-07-12,1.054260692,18.29555071,B-D-B-A,TRUE,12203,"(7, 16)",138,eooioiae,745,1
0x2dd,Temp: 36.21 C,98.4110319,75.21327926,Delta,2027-07-13,0.05360579603,-21.0362034,A-B-C-B,0,61986,"(7, 17)",471,ixyeyxux,884,0
0x264,Temp: 32.03 C,66.79199988,63.9991235,Beta,2027-07-14,49.92509568,-18.94159798,A-A-D,T,35370,"(4, 12)",868,auuoxzox,75,1
0x352,Temp: 13.48 C,63.46712733,69.88557851,Beta,2027-07-15,7.34564952,-18.26142603,C,1,45247,"(13, 4)",390,uzoyezxx,143,1
0x385,Temp: 26.34 C,16.59548953,17.22227689,Delta,2027-07-16,0.1903744204,19.97826573,C-B,TRUE,85922,"(1, 1)",337,oxuooziy,931,0
0xc3,Temp: 24.91 C,88.19277583,94.68267321,Alpha,2027-07-17,20.19579796,20.27470496,B-C,TRUE,10434,"(7, 9)",112,yizuexza,23,0
0x2e1,Temp: 20.39 C,42.74896879,84.62577321,Alpha,2027-07-18,0.2247621572,-25.83634711,D-C-C,TRUE,72982,"(1, 16)",202,xazyueee,181,0
0xd9,Temp: 38.94 C,16.22334058,81.65303835,Beta,2027-07-19,0.0957503996,19.63170837,B-A-A,TRUE,75180,"(18, 15)",297,iuaeuxay,45,0
0x293,Temp: 29.84 C,1.260751998,83.24555865,Beta,2027-07-20,0.1023753465,17.73964254,C-D-A,0,44474,"(6, 2)",401,iozzayyy,469,0
0x2bc,Temp: 13.24 C,55.97556836,93.01123522,Alpha,2027-07-21,0.00492610995,20.54602143,B-D-D-D,T,34644,"(9, 4)",731,xaaoexyo,92,0
0x24b,Temp: 18.81 C,52.73996221,58.43860298,Gamma,2027-07-22,4.114951884,15.85071992,A-D-C-B-C,FALSE,48493,"(13, 11)",607,axiaiuia,269,1
0x150,Temp: 37.33 C,71.93536224,27.82509959,Delta,2027-07-23,0.004113690856,-19.81608643,B-D-C-C-D,T,93824,"(13, 11)",826,oaauyeau,34,1
0x3d8,Temp: 13.05 C,89.0258053,64.8937411,Delta,2027-07-24,0.02508885654,20.03205056,A-D-C,TRUE,13959,"(19, 8)",925,ouzuieex,678,1
0x3e4,Temp: 44.05 C,7.940658464,76.11645294,Gamma,2027-07-25,0.001975835312,21.58920077,B-D-C-A,F,57289,"(7, 16)",575,yoxyyuoy,582,1
0x173,Temp: 29.81 C,73.14964903,75.67464801,Gamma,2027-07-26,0.772433716,-21.9472445,A-B-B-C-A,0,21143,"(3, 17)",675,oeeeauzo,364,1
0x120,Temp: 29.22 C,18.74119441,56.40896315,Gamma,2027-07-27,0.6370154427,-18.99286076,B-B-C-A-D,F,49593,"(18, 15)",390,uyooxooi,708,1
0x323,Temp: 33.70 C,85.81770532,16.09282602,Gamma,2027-07-28,0.3752778329,19.69877197,A-B-C-D-B,0,49115,"(17, 11)",217,zixaeyyz,133,0
0x222,Temp: 42.99 C,81.90635139,43.02905152,Gamma,2027-07-29,0.04381701424,18.46775834,A-D-C,TRUE,32540,"(5, 16)",887,ouyieaeo,759,1
0x2a8,Temp: 23.91 C,54.0793755,91.94822815,Gamma,2027-07-30,0.02969723722,-17.74387489,C-C-C-C,0,45481,"(15, 10)",863,zeoxiiou,382,1
0x379,Temp: 37.12 C,71.02427986,62.01595297,Delta,2027-07-31,4.027354024,-20.61978956,B-D-C-D,TRUE,87097,"(14, 2)",369,izuoxoxy,680,1
0x3c0,Temp: 32.63 C,31.43501132,57.91154295,Gamma,2027-08-01,0.1917321764,-17.4528289,D-A-C,T,32578,"(16, 19)",310,izuzoyiz,966,0
0x15a,Temp: 20.68 C,47.11678989,33.92796278,Alpha,2027-08-02,2.583318892,19.1707462,D-B-D-D-B,1,22787,"(8, 15)",577,yxoyzyxe,277,1
0xaf,Temp: 45.15 C,82.16368977,42.79195387,Gamma,2027-08-03,0.07024641119,18.00965208,B-D-D,0,82048,"(10, 5)",306,zxeioyia,156,0
0xfd,Temp: 41.90 C,45.92651972,89.68580193,Gamma,2027-08-04,1.721486615,-21.09936637,C-A-A,TRUE,62879,"(16, 12)",91,xiiyexeo,387,1
0x2f3,Temp: 36.34 C,35.77982653,69.31521123,Delta,2027-08-05,49.89067502,23.6028602,A,F,20596,"(13, 9)",389,ixiouoee,535,0
0x216,Temp: 44.02 C,49.42124473,80.07744538,Delta,2027-08-06,5.803710191,-17.39682403,A-D-A,TRUE,70669,"(17, 12)",95,ziexoioo,200,0
0xb9,Temp: 44.69 C,82.82492524,50.43674265,Gamma,2027-08-07,0.2901835995,16.29396303,B-A-C-D,F,29930,"(5, 12)",168,iyuzyeaz,275,1
0x31c,Temp: 38.33 C,33.52080474,66.09200253,Delta,2027-08-08,2.163217964,-19.75022623,D-C-C,0,57950,"(1, 16)",295,yaaeuoiu,501,1
0x180,Temp: 43.48 C,17.37615931,32.10614118,Beta,2027-08-09,0.4857818989,-20.03139559,A-A-A,FALSE,28687,"(12, 9)",788,azxeyzey,459,1
0x13f,Temp: 37.90 C,71.20140203,72.7860139,Delta,2027-08-10,1.023922207,20.43731861,A-B-A-D,F,62833,"(13, 17)",375,ixouxuuo,50,0
0xa8,Temp: 37.21 C,82.59782127,48.0565187,Delta,2027-08-11,0.3765015344,19.10735897,B,TRUE,45989,"(17, 4)",380,oyoieaoe,970,0
0x92,Temp: 34.74 C,10.06374785,49.38655082,Delta,2027-08-12,0.6107878379,19.5987214,D,0,40183,"(14, 19)",923,yoaxzoey,698,0
0xc1,Temp: 40.11 C,23.98741128,67.78968689,Delta,2027-08-13,1.889439188,20.73502082,C-C,TRUE,30758,"(7, 3)",725,yziyxyyx,988,0
0x351,Temp: 16.34 C,14.19719898,93.32897531,Alpha,2027-08-14,0.05078896874,22.08086179,C,FALSE,11082,"(1, 12)",218,zzxaeuyz,532,0
0x228,Temp: 45.23 C,34.79414116,15.69656485,Alpha,2027-08-15,0.04747099049,16.08990246,C-A-A,1,55891,"(15, 11)",287,uuioyooi,628,0
0x12f,Temp: 44.87 C,45.03509789,83.40214812,Alpha,2027-08-16,0.01551997055,-19.26212112,B,FALSE,55810,"(10, 2)",414,uxozxxiz,92,0
0x13d,Temp: 11.17 C,74.8826337,36.02209683,Gamma,2027-08-17,0.008223056406,20.42761759,D-A-D,T,56901,"(4, 17)",390,ieyouazi,861,0
0x23d,Temp: 43.03 C,65.11475849,49.50883145,Gamma,2027-08-18,0.02594313954,-18.16404779,C-A-C-D-A,0,93512,"(17, 8)",792,xeaiexoy,456,1
0x213,Temp: 15.15 C,62.09285675,11.95028626,Beta,2027-08-19,1.613470615,-23.46233926,A-B-A,FALSE,81062,"(14, 4)",619,yeiyyoxu,339,0
0x1b8,Temp: 23.40 C,35.23749466,36.79310093,Alpha,2027-08-20,0.0686755151,18.72918024,C-D-C,1,31563,"(6, 19)",300,yeazxoxo,53,1
0x28a,Temp: 39.74 C,84.14475531,54.73418059,Gamma,2027-08-21,4.668526012,-19.91741463,D,TRUE,82008,"(4, 3)",905,xzueayue,496,1
0x2c7,Temp: 16.43 C,47.12871674,14.99967088,Delta,2027-08-22,1.109757193,-21.11204419,D-D,0,12775,"(6, 7)",808,axzyaiae,635,1
0x184,Temp: 42.72 C,97.9104938,53.70751992,Delta,2027-08-23,0.002724384793,18.81743042,A-D-D-C,F,25828,"(14, 12)",924,uyuyiezz,853,1
0x161,Temp: 43.29 C,63.41421383,92.51284597,Alpha,2027-08-24,7.134389996,16.3068539,B-B-B-A-B,FALSE,27974,"(16, 8)",501,aixoxeiu,850,0
0x341,Temp: 30.30 C,12.62647416,19.37999641,Beta,2027-08-25,11.38612987,19.14269095,C-C-A-B-A,1,32388,"(2, 13)",282,iozeiyxa,777,1
0x1c8,Temp: 10.26 C,67.61775621,78.0352248,Beta,2027-08-26,0.05071223761,-22.05888111,D-A-D-C-D,FALSE,90591,"(8, 16)",386,xezizxix,4,0
0x7a,Temp: 21.48 C,32.51040154,46.46072375,Delta,2027-08-27,3.527447878,19.32620975,C-D-A-C-D,T,28615,"(4, 16)",491,euzzxaxe,681,0
0x35d,Temp: 34.68 C,68.63271967,68.31046059,Beta,2027-08-28,0.07657422767,18.3071314,A-B-B-D-D,0,47886,"(6, 4)",862,xayaeixu,281,0
0x26d,Temp: 49.25 C,6.964114816,33.16105722,Alpha,2027-08-29,1.34045771,21.85134442,A-D-A-D,TRUE,32838,"(16, 13)",919,ayaxizxz,290,0
0x359,Temp: 35.27 C,17.48814372,24.19481137,Delta,2027-08-30,0.02251676309,19.33845021,A-B-C-A-D,1,50728,"(5, 15)",335,yyeuxaae,73,0
0x3a8,Temp: 20.39 C,85.57372589,24.28117267,Gamma,2027-08-31,0.004610959277,-18.97967837,D-D,FALSE,88000,"(8, 7)",738,ixoiayxy,137,0
0xc7,Temp: 35.36 C,22.7179557,16.27378316,Gamma,2027-09-01,0.3171274394,20.29891218,A-C-A-A-C,0,62798,"(14, 7)",576,auiououi,850,1
0x385,Temp: 31.60 C,83.70411252,26.52255674,Beta,2027-09-02,0.6899150266,-21.54150042,C-C-C-B,FALSE,82776,"(7, 18)",391,aozioziu,768,1
0x117,Temp: 41.19 C,27.92760885,69.11552526,Delta,2027-09-03,0.3032981145,24.76342706,B-A,0,80478,"(10, 18)",466,iuaueayy,971,1
0x142,Temp: 14.28 C,64.28819101,88.47046445,Delta,2027-09-04,0.02866461985,-21.65447222,C-B-A,T,29622,"(14, 10)",230,yxzxiize,653,0
0x35d,Temp: 40.44 C,69.41505735,82.45718602,Gamma,2027-09-05,0.3012854314,-22.31967993,A,FALSE,23536,"(7, 7)",728,iaayuoie,998,1
0x2f6,Temp: 31.65 C,51.26547531,70.97695358,Delta,2027-09-06,2.24315702,-18.9880676,B-D-A-A,T,77136,"(7, 5)",417,yzxzaaao,393,1
0x21d,Temp: 48.52 C,30.53106767,19.82843584,Delta,2027-09-07,0.8739963405,17.94826379,C-B-C-D-C,F,15700,"(1, 14)",199,oixeozuo,208,0
0x2c3,Temp: 23.67 C,21.26443764,35.73768272,Delta,2027-09-08,1.728930643,-20.1246627,C-A,F,48839,"(18, 13)",607,azeioayu,260,1
0x364,Temp: 35.30 C,3.318935456,37.5728119,Beta,2027-09-09,0.133942376,20.21433983,D-A-A-A,1,20248,"(8, 8)",210,uyiioizx,930,0
0x1a8,Temp: 47.28 C,30.39464012,32.24616823,Delta,2027-09-10,33.62109657,17.84297452,C-D,T,55291,"(10, 17)",216,xaazaxoo,263,0
0x267,Temp: 14.10 C,65.31627905,55.83550371,Alpha,2027-09-11,0.02934831897,19.64941094,A-C-D-B-C,0,92629,"(6, 15)",730,ioaeaxye,783,1
0x73,Temp: 47.49 C,93.83048184,57.66428952,Beta,2027-09-12,4.317518825,20.7986352,A-B-C-B-B,1,94891,"(15, 16)",96,iuyooxaa,505,1
0x37b,Temp: 37.52 C,87.12044823,41.76285179,Delta,2027-09-13,34.66301536,20.72078679,C,FALSE,27177,"(8, 19)",734,eoyxyiaz,550,0
0x1b3,Temp: 12.71 C,76.60647765,41.48723513,Delta,2027-09-14,4.232209843,-21.00857571,A-C-A-D,FALSE,29483,"(15, 3)",533,youxeaai,203,1
0x35a,Temp: 22.04 C,78.84473433,83.74144821,Alpha,2027-09-15,0.5446713568,20.58192946,C,0,53815,"(6, 8)",114,axooozuu,736,0
0x165,Temp: 38.33 C,66.49849035,80.2470635,Beta,2027-09-16,0.204970105,-18.98598268,C-A-C-A-A,TRUE,48533,"(16, 15)",600,zayuyyuz,347,1
0x254,Temp: 12.69 C,26.02868576,37.39382902,Gamma,2027-09-17,22.3821318,-18.97219875,B,TRUE,10026,"(13, 15)",679,iuezeyea,990,1
0x3e3,Temp: 33.29 C,90.71950307,91.3271715,Gamma,2027-09-18,0.01399682479,-17.6020972,A-B-D-A,FALSE,70611,"(18, 13)",92,oiaoiyii,52,1
0x103,Temp: 23.84 C,67.07323119,94.80053651,Beta,2027-09-19,0.05445542613,-23.56955008,B-D-A-D,0,97242,"(8, 14)",899,eeeixziz,593,0
0x23e,Temp: 34.84 C,56.0440631,39.08008624,Delta,2027-09-20,0.3034090765,-20.02690073,A-B-B-D,TRUE,34660,"(11, 6)",693,zeieeeyy,356,0
0x3b7,Temp: 11.83 C,11.09894692,41.54382044,Delta,2027-09-21,40.97496509,-19.55029389,D-C-D,T,65103,"(1, 2)",121,xoziaexa,723,0
0x2fb,Temp: 44.86 C,44.70555438,55.00143965,Gamma,2027-09-22,3.12458948,-18.14241584,C-B-C-D,FALSE,62253,"(13, 1)",278,yoizzyxe,519,1
0x315,Temp: 48.94 C,46.03582712,93.75975232,Gamma,2027-09-23,0.0547960441,25.8713158,D-D-C-A-A,F,52082,"(4, 2)",502,ezezxyao,363,1
0x306,Temp: 48.76 C,86.45636095,87.99242955,Gamma,2027-09-24,0.3941896595,-17.85334394,B-A-A,T,26258,"(16, 3)",428,izoyeoau,45,1
0x1df,Temp: 39.99 C,54.66482202,19.12854867,Alpha,2027-09-25,0.158346528,19.14230415,D-D,0,99690,"(17, 5)",222,yuiioiyx,827,0
0x284,Temp: 15.20 C,38.0400549,44.95303615,Gamma,2027-09-26,0.1189125444,-20.83167367,C-D,F,25389,"(8, 12)",69,zaeezoeo,378,0
0x316,Temp: 40.33 C,97.68003285,59.25003589,Alpha,2027-09-27,18.85293634,-21.20042593,C-A-A,T,37685,"(12, 1)",372,zizixxaz,789,0
0x20e,Temp: 10.98 C,11.07205933,54.77879006,Beta,2027-09-28,0.01632219587,-21.91586411,D-C-A-A-A,TRUE,69220,"(1, 15)",664,eyxzauxa,412,1
0x2c8,Temp: 10.88 C,42.25484283,27.25381305,Delta,2027-09-29,124.7538464,-23.61521702,C-C-C-A,TRUE,37195,"(17, 2)",417,ooaiuaxi,771,0
0x16f,Temp: 22.94 C,4.202467517,86.43469263,Gamma,2027-09-30,11.99738933,21.01231531,D-A,F,31797,"(17, 9)",918,aexxoeez,142,1
0x3a6,Temp: 29.55 C,73.99041208,70.24772969,Delta,2027-10-01,26.37944245,17.8879384,C-C-A-D-D,1,81310,"(12, 4)",835,zxuyzioe,258,1
0x2a4,Temp: 40.82 C,91.80765522,84.57384536,Delta,2027-10-02,0.249369752,19.48610975,B,FALSE,76332,"(13, 4)",818,oxiaeiyo,797,1
0x204,Temp: 37.33 C,28.00373296,86.43002086,Gamma,2027-10-03,0.6377415593,-20.61566475,C-B-B-C,F,72907,"(7, 14)",536,xiazzixo,914,1
